"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"RT @quentinmosimann: M'en fou moi j'ai rencontré le boss Jay Lumen!!! Merci Mathieu pour les invits ;) https://t.co/BButELjDIl";FALSE;0;NA;2016-09-14 08:26:30;FALSE;NA;"775973990275907588";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"titi1111111";14;TRUE;FALSE;NA;NA
"mercredi 14 septembre 2016

noix de veau
rôti de porc cuisiné maison
filet de lieu noir sauce maison
bavette... https://t.co/hAaJ2YJhiP";FALSE;0;NA;2016-09-14 08:26:30;FALSE;NA;"775973990150053888";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"RelaisSaintG";0;FALSE;FALSE;NA;NA
"RT @Le1hebdo: « La France ne gagnera pas contre Google et Facebook ; l’Europe si. » @EmmanuelMacron parle dans le 1 https://t.co/1UPvnByDzT";FALSE;0;NA;2016-09-14 08:26:27;FALSE;NA;"775973978355732480";NA;"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>";"michel66000";5;TRUE;FALSE;NA;NA
"@ForeverStyles_ tu viens de t'inscrire sur Facebook ?? Ou t'avais un autre nom dessus ? :)";FALSE;0;"ForeverStyles_";2016-09-14 08:26:27;FALSE;"775813393903153153";"775973977319739392";"323777372";"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"VicSheerlinson";0;FALSE;FALSE;NA;NA
"RT @AddictionCatch: Quels plans pour The Miz et Dolph Ziggler ?

The Miz a gagné son match dimanche à Backlash contre Dolph Ziggler,... htt…";FALSE;0;NA;2016-09-14 08:26:27;FALSE;NA;"775973976975736832";NA;"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>";"SebGiants13";3;TRUE;FALSE;NA;NA
"Facebook e la nuova Citroën C3 https://t.co/0ojlq5MeQj @citroenitalia @eufranzetti @facebook #limitededition nasce la vera “social car”";FALSE;4;NA;2016-09-14 08:26:27;FALSE;NA;"775973975335862272";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"lifersblog";1;FALSE;FALSE;NA;NA
"Bent du Chardonné Rb Ster (v. Thomas 327) and Bento f/d Oergang (v. Thomas 327) photographed by international... https://t.co/yajOtPrdSY";FALSE;0;NA;2016-09-14 08:26:26;FALSE;NA;"775973974140416000";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"RoyalFriesian";0;FALSE;FALSE;NA;NA
"Juliet &amp; Patience DA roses https://t.co/75ngNSkrON";FALSE;0;NA;2016-09-14 08:26:25;FALSE;NA;"775973969350516736";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"wed_design";0;FALSE;FALSE;NA;NA
"MARA sera à Bassillac cette année ! https://t.co/SUo2UXjLoU";FALSE;0;NA;2016-09-14 08:26:25;FALSE;NA;"775973966976614400";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"lesbullivores";0;FALSE;FALSE;NA;NA
"Sondage rapide (Surtout à celles qui ont lu ""Trop de secrets"".)
Quelle est votre préférence quant au titre de la... https://t.co/uZmwdqPPfH";FALSE;0;NA;2016-09-14 08:26:20;FALSE;NA;"775973948156628992";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"alex_tremm";1;FALSE;FALSE;NA;NA
"RT @TerresCathares: <ed><U+00A0><U+00BD><ed><U+00B3><U+008D> https://t.co/HknJkNAeaZ
25 ans du groupe Sigma Méditerranée
Couverture #presse du 14 septembre
#numérique #digital ht…";FALSE;0;NA;2016-09-14 08:26:19;FALSE;NA;"775973943324839936";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"PhilippeContal";3;TRUE;FALSE;NA;NA
"<U+2665><U+FE0F><U+2663><U+FE0F><U+2666><U+FE0F><U+2660><U+FE0F> savez-vous crocheter des coeurs? <ed><U+00A0><U+00BD><ed><U+00B0><U+0087>
https://t.co/nc9qyysgKr https://t.co/ERQ2xAye0F";FALSE;0;NA;2016-09-14 08:26:19;FALSE;NA;"775973942435672064";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"Chouettekit";0;FALSE;FALSE;NA;NA
"RT @j_aficionados: Juste waouh ! L’amphithéâtre arlésien en habits de Goyesque
d'une beauté époustouflante https://t.co/sA6QlJ1FAQ";FALSE;0;NA;2016-09-14 08:26:18;FALSE;NA;"775973938375557120";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"ju_fournier64";1;TRUE;FALSE;NA;NA
"RT @atheSS10off: Les seuls comptes officiels d'Athé: Fb: https://t.co/fxIUTzEiAM Insta: https://t.co/VxK3sFPkXo #Athenais #SS10 @nt1 https:…";FALSE;0;NA;2016-09-14 08:26:17;FALSE;NA;"775973934915317761";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"OfficielSabrina";6;TRUE;FALSE;NA;NA
"J’ai publié une nouvelle photo sur Facebook https://t.co/0pJhhV8OSE";FALSE;0;NA;2016-09-14 08:26:17;FALSE;NA;"775973933048881153";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"scoopinformatiq";0;FALSE;FALSE;NA;NA
"Facebook, Twitter: à quoi s’expose-t-on en cas de commentaires injurieux... #Actualité #Principauté #Monaco https://t.co/Dkrzaa4ctg";FALSE;0;NA;2016-09-14 08:26:13;FALSE;NA;"775973918087708672";NA;"<a href=""http://fb.scoopsquare.com"" rel=""nofollow"">FaceBOT-tw</a>";"GeosNewsMonaco";0;FALSE;FALSE;NA;NA
"Facebook, Twitter: à quoi s’expose-t-on en cas de commentaires injurieux... #Actualité #Principauté #Monaco https://t.co/Z85h5v9GsV";FALSE;0;NA;2016-09-14 08:26:13;FALSE;NA;"775973917693444096";NA;"<a href=""http://fb.scoopsquare.com"" rel=""nofollow"">FaceBOT-tw</a>";"GeosNewsMonaco";0;FALSE;FALSE;NA;NA
"Retweeted Djamel Mazi (@djamel_mazi):

Le seuil des 300 000 morts dépassé aujourd'hui en #Syrie dont 87 000... https://t.co/q65LjciFrf";FALSE;0;NA;2016-09-14 08:26:12;FALSE;NA;"775973914602156032";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"YCaroff";0;FALSE;FALSE;NA;NA
"Vous les gens au tempérament colérique comme les lames de scie, et qui proferez toujours  des choses  contre... https://t.co/u0p9ZLIzRz";FALSE;0;NA;2016-09-14 08:26:12;FALSE;NA;"775973913222385664";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"FredMafoula";0;FALSE;FALSE;NA;NA
"#Facebook Facebook lance officiellement une certification BluePrint payante https://t.co/6HPhG3AoeI https://t.co/BivCpfUCNF";FALSE;0;NA;2016-09-14 08:26:11;FALSE;NA;"775973907442524161";NA;"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>";"ocyms_conseil";0;FALSE;FALSE;NA;NA
"Mettez vous au parfum !https://t.co/Qmj7A5HeCn https://t.co/4hHaVcg1j2";FALSE;0;NA;2016-09-14 08:26:10;FALSE;NA;"775973906448605184";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"allthatjazzlive";0;FALSE;FALSE;NA;NA
"RT @Lagencemasquee: Facebook lance officiellement une certification BluePrint payante https://t.co/iTreYfvF24";FALSE;0;NA;2016-09-14 08:26:08;FALSE;NA;"775973897200078848";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Manon_Hoareau";1;TRUE;FALSE;NA;NA
"RT OClairouin: A 11h45, suivez notre live Facebook en direct avec ChefLeSquer, chef étoilé du Cinq, sur la page lemondevideo …";FALSE;0;NA;2016-09-14 08:26:08;FALSE;NA;"775973896168284160";NA;"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>";"Neni_Lawy";0;FALSE;FALSE;NA;NA
"Il pleut il mouille, c'est la fête à la grenouille ! Pas de panique Miilord est disponible pour vous venir en... https://t.co/vemrNcupnf";FALSE;0;NA;2016-09-14 08:26:07;FALSE;NA;"775973890543628288";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"MiilordOfficiel";0;FALSE;FALSE;NA;NA
"Ouvre ton compte pour seulement 1.000 Fc https://t.co/8NQ22cMiyT";FALSE;0;NA;2016-09-14 08:26:06;FALSE;NA;"775973887838486528";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"BCDC_RDC";0;FALSE;FALSE;NA;NA
"RT @TerresCathares: <ed><U+00A0><U+00BD><ed><U+00B3><U+008D> https://t.co/HknJkNAeaZ
25 ans du groupe Sigma Méditerranée
Couverture #presse du 14 septembre
#numérique #digital ht…";FALSE;0;NA;2016-09-14 08:26:05;FALSE;NA;"775973883275075584";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Terr_Digital";3;TRUE;FALSE;NA;NA
"RT @tnoisette: .@firstdraftnews, alliance de médias, Google, Facebook et Twitter pour améliorer les news https://t.co/OFC4MJSKpR https://t.…";FALSE;0;NA;2016-09-14 08:26:04;FALSE;NA;"775973881005957121";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"stevechevillard";2;TRUE;FALSE;NA;NA
"Les portes ouvertes de l'agence c'est maintenant et jusqu'à demain 21h !!! #LRPressday #decoration #design #maison https://t.co/RXJn1XVnGb";FALSE;0;NA;2016-09-14 08:26:04;FALSE;NA;"775973878573199361";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"LivingRoom_RP";0;FALSE;FALSE;NA;NA
"... Mais lui encore plus :D https://t.co/yUNKJ8k9fn";FALSE;1;NA;2016-09-14 08:26:02;FALSE;NA;"775973870901788672";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"SixborgLegend";0;FALSE;FALSE;NA;NA
"<U+25B6> 3 Etapes pour Créer des Diaporamas sur Facebook [Guide Complet] via @fdebailleul https://t.co/gGhc5X3zNW https://t.co/qWhJQjQRpI";FALSE;0;NA;2016-09-14 08:25:58;FALSE;NA;"775973853117968384";NA;"<a href=""http://www.scoop.it"" rel=""nofollow"">Scoop.it</a>";"PlenchetteM";0;FALSE;FALSE;NA;NA
"Et sinon que pensez-vous des nouvelles pages #Facebook ? #SocialMedia #Sondage";FALSE;1;NA;2016-09-14 08:25:57;FALSE;NA;"775973850748157952";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"KomunityWeb";0;FALSE;FALSE;NA;NA
"Venez découvrir la société GETEX SAS sur le salon Première Vision Manufacturing - stand 6U16 

Son profil... https://t.co/NpUUpaavcj";FALSE;0;NA;2016-09-14 08:25:54;FALSE;NA;"775973839868223488";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"MSFCreation";0;FALSE;FALSE;NA;NA
"Retrouvez la manifestation Etudiant dans ma ville Metz partout dans la ville et à deux reprises en partenariat... https://t.co/b7aDJkPWXP";FALSE;1;NA;2016-09-14 08:25:53;FALSE;NA;"775973834734260224";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"missmedia57";1;FALSE;FALSE;NA;NA
"Gouvernance d'Internet : le lobbying de Google, Facebook et Twitter pour l'ICANN https://t.co/JdaEgh95wL";FALSE;0;NA;2016-09-14 08:25:49;FALSE;NA;"775973818217205760";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"AnguilleSR";0;FALSE;FALSE;NA;NA
"RT @ecoledesloisirs: Et si vous imaginiez la suite du futur roman d'Eric Pessan ? Rendez-vous dans Je Bouquine https://t.co/wOoEQzPGvE";FALSE;0;NA;2016-09-14 08:25:47;FALSE;NA;"775973808243179520";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"nbrisac";1;TRUE;FALSE;NA;NA
"RT @_Memorija: Dommage qu'à cause des préados qui abusent sur Facebook l'équitation est mal vu";FALSE;0;NA;2016-09-14 08:25:45;FALSE;NA;"775973798914949120";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"nelly_scheib";12;TRUE;FALSE;NA;NA
""" De vous à moi "" Ce reportage la présente sous le thème  temps et tempête. Sous sa plume, les nuages, le souffle... https://t.co/SSNNTYVU0e";FALSE;0;NA;2016-09-14 08:25:44;FALSE;NA;"775973794674384896";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"DellaSciuccaPao";0;FALSE;FALSE;NA;NA
"RT @AymericMlo: Snapchat, qui pense que la pub n'est plus si ""creepy"" tt bien considéré, lance trois options de ciblage https://t.co/caVvmk…";FALSE;0;NA;2016-09-14 08:25:43;FALSE;NA;"775973792753520640";NA;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"AdTech_Club";3;TRUE;FALSE;NA;NA
"RT @AymericMlo: Snapchat, qui pense que la pub n'est plus si ""creepy"" tt bien considéré, lance trois options de ciblage https://t.co/caVvmk…";FALSE;0;NA;2016-09-14 08:25:43;FALSE;NA;"775973792619307008";NA;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"eparody";3;TRUE;FALSE;NA;NA
"RT @wemystic: &lt;3 Le bon conseil du jour avec https://t.co/TFYBcUuTik &lt;3

Passez une belle journée ! https://t.co/kibH71sj5A";FALSE;0;NA;2016-09-14 08:25:42;FALSE;NA;"775973789393907712";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"VCoedelo";1;TRUE;FALSE;NA;NA
"Retweeted Thomas Ngijol (@ThomasNgijol):

Cavani fait des appels en espérant qu'on ne lui donne plus la balle...... https://t.co/aYWX6zVgYh";FALSE;1;NA;2016-09-14 08:25:42;FALSE;NA;"775973788819128320";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"HIMALAYAPROD";0;FALSE;FALSE;NA;NA
"RT @gmediacontact: Comme on peut l’entendre ou le lire un peu partout, l'expérience client est devenue le ""cœur business"", Comment... https…";FALSE;0;NA;2016-09-14 08:25:42;FALSE;NA;"775973786059497472";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Sheriff_Hood_";1;TRUE;FALSE;NA;NA
"RAPPEL DES FONDAMENTAUX (pour les amnésiques)

Nous sommes les Bikers de France, nous ne nous cachons pas... https://t.co/Yktz3KYqCV";FALSE;0;NA;2016-09-14 08:25:39;FALSE;NA;"775973776265732096";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"FBF_officiel";1;FALSE;FALSE;NA;NA
"@willrelais Hi! Rdv le 21/10 pour le 2e battle de la Breakleague à la friche! https://t.co/lZxe2HNTCN";FALSE;1;"willrelais";2016-09-14 08:25:39;FALSE;NA;"775973774663581696";"742511898004983808";"<a href=""http://seedsofhiphop.org "" rel=""nofollow"">Breakleague 2</a>";"chillinthecity";0;FALSE;FALSE;NA;NA
"<ed><U+00A0><U+00BD><ed><U+00B3><U+008D> https://t.co/HknJkNAeaZ
25 ans du groupe Sigma Méditerranée
Couverture #presse du 14 septembre
#numérique #digital https://t.co/oMDeqvIGse";FALSE;1;NA;2016-09-14 08:25:38;FALSE;NA;"775973772558032896";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"TerresCathares";3;FALSE;FALSE;NA;NA
"#info #radio #facebook #musique #concert #meuse #monde #amis Record pulvérisé
 1 063 474  facebookiens à nous... https://t.co/6yjLJCjOmU";FALSE;0;NA;2016-09-14 08:25:37;FALSE;NA;"775973768552386560";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"MeuseFm";0;FALSE;FALSE;NA;NA
"RT @Wakfu_FR: <ed><U+00A0><U+00BC><ed><U+00BE><U+0081> Il n'est pas trop tard pour participer à notre dernier jeu concours sur Facebook permettant de remporter un <ed><U+00A0><U+00BD><ed><U+00B0><U+00B5> ! https://t.c…";FALSE;0;NA;2016-09-14 08:25:35;FALSE;NA;"775973760021266432";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Enio_wakfu";1;TRUE;FALSE;NA;NA
"Quelque part en Italie :)
* Suivez la page pour plus de videos et de son : https://t.co/rMeQg8KSNq https://t.co/E92X5VMKXh";FALSE;1;NA;2016-09-14 08:25:32;FALSE;NA;"775973747681550336";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"Suburbass";0;FALSE;FALSE;NA;NA
"Snine déyma !
Les Forces armées italiennes saluent Hannibal Barca, le meilleur général de l'histoire et vainqueur... https://t.co/sKpDgqF0w9";FALSE;0;NA;2016-09-14 08:25:30;FALSE;NA;"775973738542206976";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"wasswousse";0;FALSE;FALSE;NA;NA
"De la robe de mariée en tulle et dentelle , a celle en satin ou carrément en strass Delliciouz Robe realiseras... https://t.co/Lc4PoVaYqc";FALSE;0;NA;2016-09-14 08:25:29;FALSE;NA;"775973734398119936";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"delliciouzroobe";0;FALSE;FALSE;NA;NA
"J'aimerais que l'on m'explique pourquoi en lui en veut tant....
Pour basiquement, pourquoi ceux sont toujours ou... https://t.co/GcXUgsPfhm";FALSE;0;NA;2016-09-14 08:25:28;FALSE;NA;"775973730518433792";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"IssamBAOUAFI";0;FALSE;FALSE;NA;NA
"Pas faux.... https://t.co/AA20toWWR5";FALSE;0;NA;2016-09-14 08:25:28;FALSE;NA;"775973729318924288";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"SabinePERNOD";0;FALSE;FALSE;NA;NA
"[ENQUÊTE ] : « Venez vérifier », propose Fleury Michon, le @Coll_PLEINAIR a voulu les prendre au mot :https://t.co/kBG8mEWDZc";FALSE;2;NA;2016-09-14 08:25:27;FALSE;NA;"775973722616393728";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"AFAAD4";1;FALSE;FALSE;NA;NA
"Mds que briga parece adriel e Micael <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4> https://t.co/86H625pLFF";FALSE;0;NA;2016-09-14 08:25:23;FALSE;NA;"775973708250832896";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"jessickarayanne";0;FALSE;FALSE;NA;NA
"The #Longines Heritage 1969 s’inspire d’un garde-temps créé à la fin des années soixante. Sa réédition vient... https://t.co/Pp4uSB1juh";FALSE;0;NA;2016-09-14 08:25:21;FALSE;NA;"775973699165958144";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"GlobaLuxury";0;FALSE;FALSE;NA;NA
"TEREZA Kesovija 2016... Toujours dans le TOP 3 Artistes du site francophone Buzz Land grâce au soutien des... https://t.co/jJQJuis9ix";FALSE;0;NA;2016-09-14 08:25:20;FALSE;NA;"775973696422969344";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"YMARES";0;FALSE;FALSE;NA;NA
"Mercredi 14 septembre en concert gratuit à 21h au Pop In : 

<U+25BA> YUCCA    - pop acoustique -
<U+25BA> LISE   - dream pop... https://t.co/EJf53dw6yZ";FALSE;0;NA;2016-09-14 08:25:19;FALSE;NA;"775973692203536384";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"Pop_In";0;FALSE;FALSE;NA;NA
"Katiola/ Fête de la Tabaski: Guillaume SORO offre un concert gratuit Zouglou à la jeunesse 

Le Centre culturel... https://t.co/BiHAy1Yda8";FALSE;0;NA;2016-09-14 08:25:19;FALSE;NA;"775973692056698880";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"AlerteInfosCi";0;FALSE;FALSE;NA;NA
"Accrochage #expo #photos #artisan de #syrie #syria exposition jusqu'au 2 #octobre 7/7 10h-13h et 15h-19h à la... https://t.co/l40EblI4nt";FALSE;0;NA;2016-09-14 08:25:18;FALSE;NA;"775973688038612992";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"vincenttourres";0;FALSE;FALSE;NA;NA
"POLITIQUE / COTE D'IVOIRE - GABON : Affaires Mamadi Diané et hackers ivoiriens : SEM. Philippe Mangou fait des... https://t.co/GuhA5NLRur";FALSE;0;NA;2016-09-14 08:25:14;FALSE;NA;"775973668891529216";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"ovajab_media";0;FALSE;FALSE;NA;NA
"#JO brésil:https://t.co/JRIA65BZYx RT @Com_Eco_Paris: ""il ne peut y avoir... https://t.co/AkOIMZYJLr";FALSE;0;NA;2016-09-14 08:25:12;FALSE;NA;"775973662344314881";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"Occupycentre";0;FALSE;FALSE;NA;NA
"""les chèques"" de l'école en tout cas :O ;-) https://t.co/TIhiJMVgwY";FALSE;0;NA;2016-09-14 08:25:12;FALSE;NA;"775973660268105728";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"VeroniqueBracco";0;FALSE;FALSE;NA;NA
"RT @nicolasbayfn: Nouvelle zizanie au sein de l'Union Européenne : le #Luxembourg des banquiers veut exclure la #Hongrie ! 
Mon CMQ <U+27A1><U+FE0F> http…";FALSE;0;NA;2016-09-14 08:25:11;FALSE;NA;"775973659072757760";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"oui2oui3";26;TRUE;FALSE;NA;NA
"RT @bts_bighit: more photos @ https://t.co/8MOxfKZ27E https://t.co/kNPWxmA3dt";FALSE;0;NA;2016-09-14 08:25:11;FALSE;NA;"775973657805848576";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Jungkook_M";25152;TRUE;FALSE;NA;NA
"#JO brésil:https://t.co/LdcmJjRpIJ Les effets attendus du discours de @JunckerEU... https://t.co/CG3x7CnYHb";FALSE;0;NA;2016-09-14 08:25:11;FALSE;NA;"775973655851442176";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"Occupycentre";0;FALSE;FALSE;NA;NA
"Venez adopter votre canard sur le marché de Villeneuve-Loubet Village ! https://t.co/lyUuJAf8We";FALSE;0;NA;2016-09-14 08:25:09;FALSE;NA;"775973649673322496";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"DuckRace06";0;FALSE;FALSE;NA;NA
"Regardez cette vidéo intéressante sur notre avenir dans la société... https://t.co/D9DfnhVxuZ";FALSE;0;NA;2016-09-14 08:25:08;FALSE;NA;"775973644476514304";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"Ruedelaprod";0;FALSE;FALSE;NA;NA
"Samedi on lancera beaucoup de confettis pour lancer la nouvelle saison de Keep It Trill. Vincz Lee, Klash &amp;... https://t.co/BGONGuEflo";FALSE;0;NA;2016-09-14 08:25:06;FALSE;NA;"775973634921955328";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"proceed_ent";0;FALSE;FALSE;NA;NA
"Snapchat, qui pense que la pub n'est plus si ""creepy"" tt bien considéré, lance trois options de ciblage https://t.co/caVvmkG2CH";FALSE;0;NA;2016-09-14 08:25:03;FALSE;NA;"775973625073692672";NA;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"AymericMlo";3;FALSE;FALSE;NA;NA
"Ce soir rendez-vous à Lyon pour rencontrer la communauté Ulule et papoter crowdfunding -&gt; https://t.co/9qCELHYJyG https://t.co/4ACQNzqXXr";FALSE;0;NA;2016-09-14 08:25:03;FALSE;NA;"775973624666787840";NA;"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>";"ululeLive";0;FALSE;FALSE;NA;NA
"RT @aNavarranne: 1/2 : première partie de ma réponse à la tentative de polémique sur les commentaires de ma page Facebook.
#racailles https…";FALSE;0;NA;2016-09-14 08:25:01;FALSE;NA;"775973616437628928";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Anny690";79;TRUE;FALSE;NA;NA
"Journées du Patrimoine au Haras national du Pin https://t.co/2YmOoUXRkz";FALSE;0;NA;2016-09-14 08:25:01;FALSE;NA;"775973614315155456";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"NormandieHorse";0;FALSE;FALSE;NA;NA
"De la télé, comme on l'aime. https://t.co/Clf2CYFVHS";FALSE;0;NA;2016-09-14 08:25:00;FALSE;NA;"775973610003521536";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"Rachidtv";0;FALSE;FALSE;NA;NA
"#Facebook lance officiellement une certification BluePrint payante via @BlogModerateur #Digital https://t.co/Hs1CqI1zyY";FALSE;1;NA;2016-09-14 08:24:59;FALSE;NA;"775973608191647744";NA;"<a href=""http://www.sociallymap.com"" rel=""nofollow"">Sociallymap</a>";"clrdo";0;FALSE;FALSE;NA;NA
"I posted 13 photos on Facebook in the album ""Célébration du Nord du 11/09/16"" https://t.co/cm8hyu6sna";FALSE;0;NA;2016-09-14 08:24:57;FALSE;NA;"775973599823925248";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"ExtravaganceRE";0;FALSE;FALSE;NA;NA
"Le CFA recrute :
- Un Formateur(trice) de GESTION : C3EJS
Au plus tôt, jusqu’au Vendredi 7 juillet 2017 / CDD sur... https://t.co/Rap8sBm16i";FALSE;0;NA;2016-09-14 08:24:57;FALSE;NA;"775973597206745088";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"BourgesCfa";1;FALSE;FALSE;NA;NA
"Si Fragile  : 

On ne choisit pas toujours la route
Ni même le moment du départ
On n'efface pas toujours le doute... https://t.co/5Iyw5O4jpP";FALSE;0;NA;2016-09-14 08:24:56;FALSE;NA;"775973595147280384";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"MarieLACALM";0;FALSE;FALSE;NA;NA
"Belle journée to you<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> https://t.co/EUGbaXXk2Z";FALSE;0;NA;2016-09-14 08:24:55;FALSE;NA;"775973591963893760";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"karrein1";0;FALSE;FALSE;NA;NA
